"Lon","Lat","bird"
-26.8830858557745,-57.5568943792083,196698
-27.3118358557745,-57.3390943792083,196698
-27.7577358557745,-57.6036943792083,196698
-27.5999558557745,-58.2228943792083,196698
-24.7496258557745,-57.3858943792083,196698
-27.7371558557745,-57.3678943792083,196698
-27.1540558557745,-58.2228943792083,196698
-27.0271458557745,-58.4064943792083,196698
-27.4558958557745,-58.2408943792083,196698
-26.2725458557745,-57.3480943792083,196698
-25.7786258557745,-57.4272943792083,196698
-27.0511558557745,-57.6126943792083,196698
-26.5435158557745,-57.3732943792083,196698
-25.4493458557745,-57.4956943792083,196698
-25.2263958557745,-57.3858943792083,196698
-26.5915358557745,-58.1850943792083,196698
-27.2500958557745,-57.9726943792083,196698
-25.1543658557745,-58.0014943792083,196698
-25.5076558557745,-58.0050943792083,196698
-27.6411158557745,-57.6684943792083,196698
-27.2226558557745,-58.3056943792083,196698
-27.4833358557745,-58.1706943792083,196698
-27.5142058557745,-57.5550943792083,196698
-27.3152658557745,-58.3524943792083,196698
-25.0583258557745,-58.2030943792083,196698
-25.3738858557745,-58.4154943792083,196698
-27.4901958557745,-58.3470943792083,196698
-26.6875758557745,-57.5676943792083,196698
-24.6364358557745,-57.7656943792083,196698
-27.8194758557745,-57.2886943792083,196698
-24.9725758557745,-58.0392943792083,196698
-25.6105558557745,-58.2894943792083,196698
-26.2039458557745,-57.4722943792083,196698
-26.3720158557745,-57.6270943792083,196698
-25.7031658557745,-57.3498943792083,196698
-26.8693658557745,-58.2462943792083,196698
-25.8986758557745,-57.8484943792083,196698
-26.0358758557745,-57.8556943792083,196698
-26.9516858557745,-57.4956943792083,196698
-25.8094958557745,-57.5118943792083,196698
-27.9635358557745,-57.5046943792083,196698
-26.5092158557745,-58.2804943792083,196698
-27.5142058557745,-57.8412943792083,196698
-27.3941558557745,-57.4578943792083,196698
-27.9326658557745,-57.5334943792083,196698
-25.6517158557745,-57.7764943792083,196698
-27.1128958557745,-57.9474943792083,196698
-26.3171358557745,-58.0752943792083,196698
-26.0324458557745,-58.1166943792083,196698
-25.5968358557745,-57.4272943792083,196698
-27.4970558557745,-58.1742943792083,196698
-26.2348158557745,-57.3138943792083,196698
-26.6018258557745,-58.2318943792083,196698
-25.3498758557745,-58.1436943792083,196698
-25.2606958557745,-57.6198943792083,196698
-26.4200358557745,-57.2904943792083,196698
-26.8247758557745,-57.5910943792083,196698
-25.8643758557745,-57.3894943792083,196698
-26.1079058557745,-57.8772943792083,196698
-26.0290158557745,-57.5244943792083,196698
-27.0888858557745,-57.9690943792083,196698
-27.2329458557745,-57.2886943792083,196698
-27.5725158557745,-57.5568943792083,196698
-26.6772858557745,-58.2318943792083,196698
-26.1284858557745,-57.9798943792083,196698
-24.7564858557745,-58.1526943792083,196698
-24.7359058557745,-58.3686943792083,196698
-25.7100258557745,-57.9744943792083,196698
-25.2709858557745,-57.9852943792083,196698
-26.3102758557745,-58.0896943792083,196698
-25.2847058557745,-57.5730943792083,196698
-25.7100258557745,-57.5262943792083,196698
-27.4078758557745,-58.0446943792083,196698
-27.8743558557745,-58.1418943792083,196698
-25.2744158557745,-57.8664943792083,196698
-26.2176658557745,-57.5910943792083,196698
-25.5213758557745,-58.0986943792083,196698
-27.2878258557745,-58.0680943792083,196698
-24.7804958557745,-57.3102943792083,196698
-24.8525258557745,-57.6522943792083,196698
-27.1163258557745,-57.4884943792083,196698
-25.1509358557745,-57.4632943792083,196698
-26.1181958557745,-57.9132943792083,196698
-26.2348158557745,-57.6324943792083,196698
-25.4939358557745,-57.6234943792083,196698
-25.9123958557745,-58.4100943792083,196698
-25.6105558557745,-57.3822943792083,196698
-25.7374658557745,-58.1436943792083,196698
-25.8369358557745,-57.7944943792083,196698
-25.3876058557745,-57.3696943792083,196698
-25.8369358557745,-57.8250943792083,196698
-26.6121158557745,-57.6504943792083,196698
-27.5553658557745,-57.3336943792083,196698
-25.1269258557745,-58.1184943792083,196698
-25.4013258557745,-58.1490943792083,196698
-26.6361258557745,-57.4902943792083,196698
-26.3137058557745,-58.0734943792083,196698
-26.3685858557745,-57.3714943792083,196698
-27.3392758557745,-57.3354943792083,196698
-27.6136758557745,-58.3488943792083,196698
-27.6445458557745,-57.3282943792083,196698
-27.3392758557745,-58.2534943792083,196698
-24.7976458557745,-57.6684943792083,196698
-27.9223758557745,-57.7296943792083,196698
-26.8213458557745,-57.6378943792083,196698
-26.2210958557745,-57.6090943792083,196698
-24.7873558557745,-57.6828943792083,196698
-26.5332258557745,-57.8466943792083,196698
-26.2965558557745,-57.5442943792083,196698
-26.9997058557745,-57.6612943792083,196698
-24.6775958557745,-57.6198943792083,196698
-25.0754758557745,-58.0626943792083,196698
-27.3770058557745,-57.6414943792083,196698
-26.4646258557745,-57.9726943792083,196698
-25.4081858557745,-57.3804943792083,196698
-25.9535558557745,-57.9294943792083,196698
-25.8918158557745,-58.0212943792083,196698
-26.7012958557745,-57.6684943792083,196698
-26.4200358557745,-58.0950943792083,196698
-26.5332258557745,-58.4082943792083,196698
-26.7150158557745,-57.6504943792083,196698
-26.4920658557745,-58.2858943792083,196698
-25.1063458557745,-57.8844943792083,196698
-25.5556758557745,-58.0374943792083,196698
-25.7271758557745,-57.8556943792083,196698
-26.3411458557745,-57.3930943792083,196698
-25.1680858557745,-58.3236943792083,196698
-25.7306058557745,-58.2624943792083,196698
-24.9657158557745,-58.4082943792083,196698
-25.6928758557745,-57.4416943792083,196698
-26.4131758557745,-57.7170943792083,196698
-27.5244958557745,-58.3974943792083,196698
-25.7477558557745,-57.7224943792083,196698
-25.8643758557745,-57.3138943792083,196698
-26.7355958557745,-58.4064943792083,196698
-26.0118658557745,-57.6558943792083,196698
-26.6086858557745,-57.9060943792083,196698
-25.1166358557745,-57.7332943792083,196698
-25.2195358557745,-57.8628943792083,196698
-26.8487858557745,-57.6720943792083,196698
-27.2946858557745,-57.5172943792083,196698
-27.6548358557745,-58.0266943792083,196698
-25.1166358557745,-58.3830943792083,196698
-27.3152658557745,-57.7998943792083,196698
-27.3838658557745,-57.4326943792083,196698
-26.7939058557745,-58.0716943792083,196698
-25.1440758557745,-58.0914943792083,196698
-24.6741658557745,-58.1400943792083,196698
-25.6105558557745,-57.7206943792083,196698
-27.7234358557745,-57.7998943792083,196698
-25.2538358557745,-58.1166943792083,196698
-26.6772858557745,-57.5640943792083,196698
-26.4954958557745,-58.0464943792083,196698
-25.7408958557745,-57.2976943792083,196698
-27.4764758557745,-57.4326943792083,196698
-25.0068758557745,-57.8268943792083,196698
-24.8696758557745,-58.2786943792083,196698
-27.4764758557745,-58.0518943792083,196698
-26.9413958557745,-58.3704943792083,196698
-27.3632858557745,-58.3470943792083,196698
-25.9295458557745,-57.3696943792083,196698
-25.9672758557745,-57.7872943792083,196698
-25.8403658557745,-57.4344943792083,196698
-26.6326958557745,-57.3768943792083,196698
-25.0274558557745,-57.7548943792083,196698
-26.3480058557745,-58.1040943792083,196698
-27.1712058557745,-57.3516943792083,196698
-27.2329458557745,-57.8358943792083,196698
-24.7050358557745,-58.2246943792083,196698
-25.5042258557745,-57.8664943792083,196698
-25.7168858557745,-57.4326943792083,196698
-26.0221558557745,-57.3462943792083,196698
-27.7028558557745,-57.4848943792083,196698
-25.4596358557745,-57.8124943792083,196698
-25.5831158557745,-58.1328943792083,196698
-25.1646558557745,-57.7134943792083,196698
-26.1216258557745,-57.7008943792083,196698
-27.0168558557745,-57.5280943792083,196698
-25.6963058557745,-57.8610943792083,196698
-25.1852358557745,-58.4028943792083,196698
-26.2451058557745,-58.1310943792083,196698
-27.9635358557745,-57.5910943792083,196698
-25.2332558557745,-57.5874943792083,196698
-25.7854858557745,-57.6450943792083,196698
-27.5690858557745,-57.3606943792083,196698
-24.9382758557745,-58.3596943792083,196698
-24.9691458557745,-57.6576943792083,196698
-25.1132058557745,-57.5694943792083,196698
-26.7150158557745,-57.6864943792083,196698
-27.9052258557745,-57.3048943792083,196698
-27.1814958557745,-58.0662943792083,196698
-25.5385258557745,-57.8178943792083,196698
-26.4714858557745,-58.2012943792083,196698
-24.8559558557745,-57.3426943792083,196698
-25.8266458557745,-58.2552943792083,196698
-26.3823058557745,-58.0788943792083,196698
-25.6208458557745,-58.0248943792083,196698
-27.6033858557745,-57.6414943792083,196698
-25.2572658557745,-57.9204943792083,196698
-26.6258358557745,-57.4776943792083,196698
-26.7664658557745,-57.3930943792083,196698
-27.3358458557745,-57.6954943792083,196698
-26.9208158557745,-57.7656943792083,196698
-26.6567058557745,-58.2606943792083,196698
-24.8422358557745,-57.7008943792083,196698
-26.0701758557745,-57.5334943792083,196698
-26.9516858557745,-57.7422943792083,196698
-27.6651258557745,-58.0104943792083,196698
-24.9794358557745,-57.4398943792083,196698
-27.0888858557745,-57.4596943792083,196698
-25.7854858557745,-57.9330943792083,196698
-25.4802158557745,-57.3120943792083,196698
-26.3445758557745,-58.3632943792083,196698
-25.7854858557745,-57.6648943792083,196698
-26.3720158557745,-58.0176943792083,196698
-26.4063158557745,-57.6936943792083,196698
-27.2638158557745,-58.1472943792083,196698
-25.7957758557745,-57.7422943792083,196698
-25.8232158557745,-58.3524943792083,196698
-25.4356258557745,-57.7044943792083,196698
-27.5210658557745,-57.8358943792083,196698
-26.6978658557745,-58.2372943792083,196698
-26.9448258557745,-57.9618943792083,196698
-24.9760058557745,-57.5550943792083,196698
-27.8194758557745,-57.9438943792083,196698
-27.5725158557745,-57.5064943792083,196698
-27.1952158557745,-57.9114943792083,196698
-25.3327258557745,-58.0194943792083,196698
-26.7458858557745,-57.4560943792083,196698
-27.8434858557745,-57.8214943792083,196698
-25.8163558557745,-57.3192943792083,196698
-25.2298258557745,-58.0428943792083,196698
-26.7355958557745,-58.4010943792083,196698
-27.9052258557745,-58.2354943792083,196698
-26.3925958557745,-58.3830943792083,196698
-26.1353458557745,-58.1058943792083,196698
-24.6330058557745,-57.7800943792083,196698
-26.9791258557745,-58.1310943792083,196698
-25.3224358557745,-58.0338943792083,196698
-25.4767858557745,-57.7800943792083,196698
-27.0408658557745,-57.6414943792083,196698
-26.3308558557745,-57.3480943792083,196698
-26.6464158557745,-58.2048943792083,196698
-25.3155758557745,-57.3714943792083,196698
-27.8297658557745,-57.7512943792083,196698
-25.9021058557745,-57.6900943792083,196698
-26.1765058557745,-57.9024943792083,196698
-25.7683358557745,-58.3668943792083,196698
-25.1063458557745,-57.7332943792083,196698
-25.3533058557745,-58.3416943792083,196698
-25.0205958557745,-57.3084943792083,196698
-26.7596058557745,-57.3822943792083,196698
-27.8949358557745,-57.9312943792083,196698
-25.5831158557745,-58.0212943792083,196698
-24.7804958557745,-58.3614943792083,196698
-27.5210658557745,-57.6234943792083,196698
-25.2469758557745,-57.8124943792083,196698
-26.0701758557745,-57.4002943792083,196698
-25.8266458557745,-57.7782943792083,196698
-25.5865458557745,-57.8142943792083,196698
-26.4474758557745,-58.1616943792083,196698
-25.4699258557745,-57.5316943792083,196698
-25.6757258557745,-57.8754943792083,196698
-27.4696158557745,-57.4794943792083,196698
-26.9619758557745,-57.3786943792083,196698
-27.4078758557745,-57.9636943792083,196698
-27.7268658557745,-57.8178943792083,196698
-26.1284858557745,-58.4100943792083,196698
-27.6479758557745,-57.5640943792083,196698
-26.8453558557745,-57.4254943792083,196698
-26.0633158557745,-57.8358943792083,196698
-24.7256158557745,-58.2750943792083,196698
-26.9276758557745,-57.5820943792083,196698
-24.9931558557745,-57.9816943792083,196698
-27.9155158557745,-57.6684943792083,196698
-27.6514058557745,-58.3380943792083,196698
-25.8232158557745,-57.6000943792083,196698
-25.5831158557745,-58.0032943792083,196698
-26.9242458557745,-57.3498943792083,196698
-27.9463858557745,-57.7224943792083,196698
-24.6638758557745,-58.3164943792083,196698
-27.5279258557745,-58.3074943792083,196698
-25.8849558557745,-58.2768943792083,196698
-26.0152958557745,-58.2930943792083,196698
-25.2812758557745,-58.2066943792083,196698
-25.8437958557745,-57.4722943792083,196698
-27.5553658557745,-57.4866943792083,196698
-26.3274258557745,-57.3714943792083,196698
-25.9947158557745,-57.8952943792083,196698
-25.7820558557745,-57.3390943792083,196698
-25.9466958557745,-57.4218943792083,196698
-25.3395858557745,-57.9078943792083,196698
-27.1986458557745,-57.9564943792083,196698
-26.5640958557745,-57.3750943792083,196698
-27.8846458557745,-57.6270943792083,196698
-25.7649058557745,-57.7260943792083,196698
-27.3221258557745,-58.3542943792083,196698
-27.1403358557745,-58.3488943792083,196698
-27.4044458557745,-57.4380943792083,196698
-25.5213758557745,-57.6738943792083,196698
-24.7187558557745,-57.9402943792083,196698
-26.0667458557745,-58.0392943792083,196698
-26.4577658557745,-57.6288943792083,196698
-26.7355958557745,-57.5316943792083,196698
-25.4081858557745,-57.3966943792083,196698
-25.4699258557745,-57.6288943792083,196698
-27.4627558557745,-58.0122943792083,196698
-25.6174158557745,-57.3858943792083,196698
-26.2005158557745,-57.7422943792083,196698
-26.2485358557745,-57.4272943792083,196698
-26.2896958557745,-57.5442943792083,196698
-27.6342558557745,-57.6972943792083,196698
-26.1765058557745,-57.8952943792083,196698
-26.2759758557745,-57.9564943792083,196698
-26.9311058557745,-57.2940943792083,196698
-26.4131758557745,-57.3174943792083,196698
-25.3087158557745,-58.2138943792083,196698
-24.7702058557745,-57.8880943792083,196698
-25.0171658557745,-57.4416943792083,196698
-27.1712058557745,-57.6234943792083,196698
-27.7611658557745,-57.4398943792083,196698
-25.1955258557745,-58.0806943792083,196698
-25.0000158557745,-58.4064943792083,196698
-26.3891658557745,-57.3750943792083,196698
-25.2092458557745,-57.8484943792083,196698
-24.9039758557745,-58.3326943792083,196698
-26.0461658557745,-58.1724943792083,196698
-25.2812758557745,-57.8142943792083,196698
-24.8456658557745,-58.0788943792083,196698
-24.6295758557745,-57.7026943792083,196698
-24.9074058557745,-58.0770943792083,196698
-27.7577358557745,-58.2804943792083,196698
-26.5263658557745,-57.3696943792083,196698
-27.5039158557745,-57.5550943792083,196698
-27.1197558557745,-58.3200943792083,196698
-27.5244958557745,-57.4470943792083,196698
-25.9226858557745,-58.2192943792083,196698
-27.8846458557745,-57.4920943792083,196698
-24.9314158557745,-58.2174943792083,196698
-26.6052558557745,-58.1328943792083,196698
-27.4113058557745,-57.3786943792083,196698
-27.1746358557745,-57.6468943792083,196698
-27.0237158557745,-57.4578943792083,196698
-26.0393058557745,-57.5946943792083,196698
-27.3324158557745,-57.9852943792083,196698
-26.3308558557745,-57.4758943792083,196698
-24.8010758557745,-57.8790943792083,196698
-25.9569858557745,-57.9870943792083,196698
-27.2295158557745,-58.3038943792083,196698
-25.8369358557745,-57.6342943792083,196698
-26.4852058557745,-57.7188943792083,196698
-27.4867658557745,-57.6270943792083,196698
-26.0255858557745,-58.2894943792083,196698
-27.8812158557745,-58.0662943792083,196698
-26.6086858557745,-57.5190943792083,196698
-26.4200358557745,-57.6756943792083,196698
-25.6311358557745,-58.2210943792083,196698
-25.1029158557745,-57.6108943792083,196698
-27.2843958557745,-57.5676943792083,196698
-27.3358458557745,-57.3138943792083,196698
-27.6068158557745,-57.5604943792083,196698
-24.9417058557745,-57.6810943792083,196698
-25.6791558557745,-57.9258943792083,196698
-27.2123658557745,-57.4866943792083,196698
-25.7923458557745,-57.6414943792083,196698
-27.7028558557745,-57.8070943792083,196698
-24.8696758557745,-57.3030943792083,196698
-26.8556458557745,-57.4650943792083,196698
-26.9516858557745,-57.6792943792083,196698
-25.0034458557745,-57.9618943792083,196698
-25.2606958557745,-57.6270943792083,196698
-25.9364058557745,-57.6306943792083,196698
-27.5347858557745,-58.3560943792083,196698
-27.9155158557745,-57.3390943792083,196698
-25.3292958557745,-57.9564943792083,196698
-25.7751958557745,-57.4776943792083,196698
-24.8353758557745,-57.9024943792083,196698
-26.2382458557745,-57.5100943792083,196698
-27.9052258557745,-58.3758943792083,196698
-25.7683358557745,-57.3426943792083,196698
-27.7988958557745,-57.7944943792083,196698
-24.9314158557745,-58.2120943792083,196698
-24.6364358557745,-58.3470943792083,196698
-26.1147658557745,-58.2318943792083,196698
-27.9223758557745,-58.3272943792083,196698
-26.1765058557745,-57.8862943792083,196698
-26.4234658557745,-58.2642943792083,196698
-26.5881058557745,-57.5982943792083,196698
-25.9466958557745,-58.1004943792083,196698
-24.9897258557745,-58.0284943792083,196698
-25.1234958557745,-57.9258943792083,196698
-25.5591058557745,-58.1940943792083,196698
-26.6018258557745,-58.2012943792083,196698
-27.1163258557745,-57.6720943792083,196698
-26.6326958557745,-57.3084943792083,196698
-27.3186958557745,-57.3948943792083,196698
-26.5846758557745,-57.9654943792083,196698
-24.6638758557745,-57.4686943792083,196698
-26.1662158557745,-57.5370943792083,196698
-26.5195058557745,-58.3056943792083,196698
-27.4799058557745,-57.4650943792083,196698
-26.2931258557745,-58.2714943792083,196698
-26.8556458557745,-58.0464943792083,196698
-25.8129258557745,-57.4218943792083,196698
-25.8952458557745,-57.3426943792083,196698
-26.6018258557745,-57.4974943792083,196698
-24.8456658557745,-57.5244943792083,196698
-26.2313858557745,-57.7890943792083,196698
-25.9604158557745,-58.1580943792083,196698
-27.9429558557745,-57.7638943792083,196698
-27.5416458557745,-57.6486943792083,196698
-26.6498458557745,-57.4020943792083,196698
-27.3632858557745,-57.3732943792083,196698
-25.0343158557745,-57.8556943792083,196698
-25.8232158557745,-57.3588943792083,196698
-25.7134558557745,-58.1904943792083,196698
-27.7577358557745,-58.2840943792083,196698
-27.3221258557745,-57.3516943792083,196698
-25.8232158557745,-58.3128943792083,196698
-25.5968358557745,-58.2624943792083,196698
-24.9142658557745,-57.7674943792083,196698
-24.6913158557745,-57.3012943792083,196698
-25.7957758557745,-58.1004943792083,196698
-26.9619758557745,-57.3480943792083,196698
-24.8593858557745,-58.0446943792083,196698
-25.6551458557745,-58.1040943792083,196698
-27.5244958557745,-58.2228943792083,196698
-24.9142658557745,-58.3434943792083,196698
-27.7371558557745,-58.0680943792083,196698
-26.4234658557745,-57.9852943792083,196698
-26.4680558557745,-57.4614943792083,196698
-25.4219058557745,-57.9834943792083,196698
-26.9002358557745,-58.0464943792083,196698
-26.6464158557745,-57.3984943792083,196698
-27.3735758557745,-57.4632943792083,196698
-25.8232158557745,-58.3020943792083,196698
-25.6825858557745,-58.0896943792083,196698
-25.0960558557745,-58.0122943792083,196698
-25.5591058557745,-58.0680943792083,196698
-27.3049758557745,-57.9564943792083,196698
-26.4646258557745,-57.9762943792083,196698
-27.0202858557745,-58.3344943792083,196698
-25.5625358557745,-57.3930943792083,196698
-26.6155458557745,-57.9636943792083,196698
-24.9039758557745,-58.1670943792083,196698
-25.5248058557745,-58.4100943792083,196698
-27.3735758557745,-57.8700943792083,196698
-26.6738558557745,-57.9978943792083,196698
-27.0683058557745,-57.7422943792083,196698
-27.8503458557745,-57.9006943792083,196698
-27.5485058557745,-57.6486943792083,196698
-27.7028558557745,-57.3750943792083,196698
-27.2055058557745,-58.1166943792083,196698
-26.0804658557745,-57.3948943792083,196698
-25.4184758557745,-57.9834943792083,196698
-26.1730758557745,-57.8502943792083,196698
-24.6535858557745,-57.5586943792083,196698
-26.8659358557745,-58.1724943792083,196698
-27.5107758557745,-57.3912943792083,196698
-25.9638458557745,-58.0824943792083,196698
-26.4611958557745,-57.3120943792083,196698
-27.7645958557745,-57.4056943792083,196698
-25.9501258557745,-58.0104943792083,196698
-26.0495958557745,-57.5388943792083,196698
-26.5366558557745,-58.3218943792083,196698
-25.9261158557745,-57.7908943792083,196698
-27.1369058557745,-58.4064943792083,196698
-25.9707058557745,-58.2678943792083,196698
-25.8986758557745,-57.8790943792083,196698
-25.0548958557745,-57.5100943792083,196698
-27.6754158557745,-57.3480943792083,196698
-26.4577658557745,-57.9960943792083,196698
-27.9052258557745,-57.5244943792083,196698
-26.1627858557745,-58.3182943792083,196698
-25.9912858557745,-57.9600943792083,196698
-25.8335058557745,-58.0194943792083,196698
-26.1730758557745,-58.1166943792083,196698
-26.5572358557745,-58.1958943792083,196698
-25.1132058557745,-57.3228943792083,196698
-25.5385258557745,-58.3344943792083,196698
-26.1765058557745,-57.6990943792083,196698
-27.3907258557745,-58.3002943792083,196698
-24.9657158557745,-57.4038943792083,196698
-25.4459158557745,-57.9204943792083,196698
-25.7031658557745,-58.3092943792083,196698
-26.5709558557745,-57.8034943792083,196698
-27.8880758557745,-58.3362943792083,196698
-27.6308258557745,-57.3444943792083,196698
-27.6925658557745,-57.4938943792083,196698
-25.7306058557745,-57.6684943792083,196698
-25.5488158557745,-57.8952943792083,196698
-25.8506558557745,-58.4100943792083,196698
-27.5828058557745,-57.9024943792083,196698
-25.9329758557745,-57.5226943792083,196698
-26.8110558557745,-57.3552943792083,196698
-26.9345358557745,-58.1508943792083,196698
-26.0564558557745,-57.6306943792083,196698
-26.2999858557745,-58.0572943792083,196698
-27.5896658557745,-58.0086943792083,196698
-25.3944658557745,-57.7278943792083,196698
-26.3171358557745,-57.3066943792083,196698
-27.5485058557745,-57.6162943792083,196698
-27.4901958557745,-58.1580943792083,196698
-27.8846458557745,-57.9150943792083,196698
-26.3788758557745,-58.0950943792083,196698
-25.7614758557745,-58.3380943792083,196698
-27.7028558557745,-58.2156943792083,196698
-27.2638158557745,-57.7620943792083,196698
-27.8743558557745,-57.3858943792083,196698
-24.9691458557745,-58.3776943792083,196698
-26.7184458557745,-58.1724943792083,196698
-27.0134258557745,-57.4074943792083,196698
-24.9176958557745,-57.9510943792083,196698
-25.0617558557745,-58.2534943792083,196698
-24.8559558557745,-57.8250943792083,196698
-25.5796858557745,-57.8502943792083,196698
-26.5812458557745,-57.8790943792083,196698
-27.8126158557745,-57.3408943792083,196698
-25.5968358557745,-57.8610943792083,196698
-27.4147358557745,-58.0446943792083,196698
-26.9825558557745,-58.3020943792083,196698
-26.5297958557745,-57.5784943792083,196698
-27.7508758557745,-57.5604943792083,196698
-25.4356258557745,-58.2372943792083,196698
-27.6273958557745,-58.1238943792083,196698
-27.5896658557745,-57.8664943792083,196698
-27.5039158557745,-57.7530943792083,196698
-26.4268958557745,-57.8934943792083,196698
-25.7717658557745,-57.6738943792083,196698
-26.9551158557745,-57.5856943792083,196698
-27.8537758557745,-58.3776943792083,196698
-27.8469158557745,-57.9582943792083,196698
-26.9242458557745,-58.0608943792083,196698
-26.7527458557745,-57.8394943792083,196698
-27.5622258557745,-57.7980943792083,196698
-27.0374358557745,-57.5910943792083,196698
-24.6981758557745,-57.5082943792083,196698
-24.7221858557745,-58.0050943792083,196698
-24.7324758557745,-57.8574943792083,196698
-27.5142058557745,-57.9366943792083,196698
-24.7942158557745,-58.0518943792083,196698
-26.4131758557745,-57.4524943792083,196698
-27.8023258557745,-57.4254943792083,196698
-27.3667158557745,-57.6180943792083,196698
-27.5073458557745,-57.9456943792083,196698
-25.9089658557745,-58.2876943792083,196698
-27.6033858557745,-58.3722943792083,196698
-25.5179458557745,-57.3372943792083,196698
-25.7408958557745,-57.8178943792083,196698
-27.1883558557745,-57.6864943792083,196698
-25.7923458557745,-58.2012943792083,196698
-26.0255858557745,-58.2426943792083,196698
-27.1060358557745,-57.6414943792083,196698
-25.3635958557745,-57.9762943792083,196698
-25.9021058557745,-58.0086943792083,196698
-27.9052258557745,-57.3714943792083,196698
-27.8709258557745,-57.3336943792083,196698
-25.1955258557745,-57.3714943792083,196698
-26.1387758557745,-57.6306943792083,196698
-26.4440458557745,-57.3768943792083,196698
-27.5382158557745,-58.2534943792083,196698
-25.1509358557745,-57.9150943792083,196698
-26.9928458557745,-57.3894943792083,196698
-27.5176358557745,-57.4308943792083,196698
-26.4268958557745,-58.2048943792083,196698
-26.9516858557745,-57.4164943792083,196698
-26.4989258557745,-58.1130943792083,196698
-27.5004858557745,-58.2300943792083,196698
-25.2881358557745,-58.3128943792083,196698
-27.1780658557745,-57.8448943792083,196698
-25.9021058557745,-57.6126943792083,196698
-24.8216558557745,-58.0572943792083,196698
-27.8572058557745,-57.9168943792083,196698
-27.4833358557745,-58.0410943792083,196698
-26.3274258557745,-58.2012943792083,196698
-25.5831158557745,-57.8970943792083,196698
-25.3876058557745,-58.2300943792083,196698
-25.0651858557745,-57.6684943792083,196698
-27.6308258557745,-58.2030943792083,196698
-25.8094958557745,-58.1922943792083,196698
-24.6741658557745,-58.2894943792083,196698
-27.2398058557745,-57.6864943792083,196698
-26.9894158557745,-58.3452943792083,196698
-26.2210958557745,-58.3992943792083,196698
-25.6414258557745,-58.1238943792083,196698
-26.1970858557745,-57.5442943792083,196698
-24.6604458557745,-57.3192943792083,196698
-26.7493158557745,-58.0716943792083,196698
-25.8369358557745,-57.5370943792083,196698
-25.8540858557745,-57.5856943792083,196698
-25.6242758557745,-57.6612943792083,196698
-27.8743558557745,-58.3272943792083,196698
-25.5145158557745,-57.8682943792083,196698
-25.0754758557745,-58.2192943792083,196698
-25.9844258557745,-57.5478943792083,196698
-25.1475058557745,-57.7764943792083,196698
-26.7596058557745,-57.5532943792083,196698
-27.6891358557745,-57.7332943792083,196698
-26.4611958557745,-57.6108943792083,196698
-26.2553958557745,-58.3038943792083,196698
-26.8453558557745,-57.8898943792083,196698
-27.5622258557745,-58.0122943792083,196698
-26.2622558557745,-57.5586943792083,196698
-25.3876058557745,-57.3498943792083,196698
-24.8182258557745,-58.2858943792083,196698
-27.2123658557745,-57.9006943792083,196698
-26.0324458557745,-58.4082943792083,196698
-25.1406458557745,-57.5856943792083,196698
-26.5846758557745,-57.9240943792083,196698
-26.4234658557745,-57.4902943792083,196698
-25.3738858557745,-57.8394943792083,196698
-25.5145158557745,-57.8772943792083,196698
-25.5419558557745,-57.7656943792083,196698
-26.3171358557745,-57.3876943792083,196698
-25.7546158557745,-57.7242943792083,196698
-25.1612258557745,-57.9294943792083,196698
-26.9139558557745,-58.3110943792083,196698
-27.6514058557745,-57.3534943792083,196698
-27.2295158557745,-57.8988943792083,196698
-26.3411458557745,-57.6792943792083,196698
-27.4421758557745,-57.5532943792083,196698
-25.5899758557745,-58.1634943792083,196698
-26.5743858557745,-58.2444943792083,196698
-27.0477258557745,-58.0680943792083,196698
-26.8453558557745,-57.3516943792083,196698
-27.5965258557745,-58.1778943792083,196698
-26.1765058557745,-58.3740943792083,196698
-24.6638758557745,-57.9024943792083,196698
-27.8469158557745,-57.9960943792083,196698
-27.8126158557745,-57.7584943792083,196698
-27.1506258557745,-58.1400943792083,196698
-26.8316358557745,-57.5910943792083,196698
-27.9360958557745,-57.6252943792083,196698
-26.9894158557745,-57.8448943792083,196698
-27.9635358557745,-58.2678943792083,196698
-27.4524658557745,-58.0698943792083,196698
-26.6292658557745,-58.1022943792083,196698
-25.7134558557745,-58.2408943792083,196698
-26.3514358557745,-57.8700943792083,196698
-25.6414258557745,-57.7584943792083,196698
-27.1814958557745,-58.1310943792083,196698
-24.6878858557745,-58.2426943792083,196698
-26.9825558557745,-58.0824943792083,196698
-27.9155158557745,-57.6144943792083,196698
-26.7698958557745,-57.4182943792083,196698
-27.7302958557745,-57.6090943792083,196698
-26.9311058557745,-57.6288943792083,196698
-25.5110858557745,-57.6378943792083,196698
-27.7028558557745,-57.9312943792083,196698
-26.5983958557745,-57.7926943792083,196698
-25.4287658557745,-57.6108943792083,196698
-25.5007958557745,-57.6018943792083,196698
-25.9329758557745,-57.4092943792083,196698
-24.8628158557745,-58.3956943792083,196698
-24.8388058557745,-58.2894943792083,196698
-26.7012958557745,-57.8124943792083,196698
-27.3632858557745,-57.6450943792083,196698
-26.2348158557745,-57.7278943792083,196698
-25.4287658557745,-57.3138943792083,196698
-26.9311058557745,-58.1364943792083,196698
-26.9105258557745,-57.3660943792083,196698
-25.4664958557745,-57.5532943792083,196698
-26.6224058557745,-57.8538943792083,196698
-24.9176958557745,-58.1400943792083,196698
-27.3255558557745,-57.9672943792083,196698
-26.1696458557745,-57.6396943792083,196698
